test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,0,negative,defect_at_iteration,999
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,1,negative,defect_at_iteration,998
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,2,negative,defect_at_iteration,997
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,3,negative,defect_at_iteration,996
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,4,negative,defect_at_iteration,995
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,5,negative,defect_at_iteration,994
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,6,negative,defect_at_iteration,993
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,7,negative,defect_at_iteration,992
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,8,negative,defect_at_iteration,991
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,9,negative,defect_at_iteration,990
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,10,negative,defect_at_iteration,989
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,11,negative,defect_at_iteration,988
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,12,negative,defect_at_iteration,987
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,13,negative,defect_at_iteration,986
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,14,negative,defect_at_iteration,985
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,15,negative,defect_at_iteration,984
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,16,negative,defect_at_iteration,983
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,17,negative,defect_at_iteration,982
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,18,negative,defect_at_iteration,981
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,19,negative,defect_at_iteration,980
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,20,negative,defect_at_iteration,979
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,21,negative,defect_at_iteration,978
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,22,negative,defect_at_iteration,977
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,23,negative,defect_at_iteration,976
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,24,negative,defect_at_iteration,975
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,25,negative,defect_at_iteration,974
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,26,negative,defect_at_iteration,973
W4,1000,1.5,2,HungarianMatcher+BellmanFordStrategy,27,negative,defect_at_iteration,972
