test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,0,mixed,defect_at_iteration,799
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,1,mixed,defect_at_iteration,798
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,2,mixed,defect_at_iteration,797
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,3,mixed,defect_at_iteration,796
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,4,mixed,defect_at_iteration,795
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,5,mixed,defect_at_iteration,794
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,6,mixed,defect_at_iteration,793
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,7,mixed,defect_at_iteration,792
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,8,mixed,defect_at_iteration,791
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,9,mixed,defect_at_iteration,790
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,10,mixed,defect_at_iteration,789
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,11,mixed,defect_at_iteration,788
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,12,mixed,defect_at_iteration,787
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,13,mixed,defect_at_iteration,786
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,14,mixed,defect_at_iteration,785
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,15,mixed,defect_at_iteration,784
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,16,mixed,defect_at_iteration,783
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,17,mixed,defect_at_iteration,782
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,18,mixed,defect_at_iteration,781
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,19,mixed,defect_at_iteration,780
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,20,mixed,defect_at_iteration,779
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,21,mixed,defect_at_iteration,778
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,22,mixed,defect_at_iteration,777
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,23,mixed,defect_at_iteration,776
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,24,mixed,defect_at_iteration,775
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,25,mixed,defect_at_iteration,774
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,26,mixed,defect_at_iteration,773
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,27,mixed,defect_at_iteration,772
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,28,mixed,defect_at_iteration,771
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,29,mixed,defect_at_iteration,770
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,30,mixed,defect_at_iteration,769
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,31,mixed,defect_at_iteration,768
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,32,mixed,defect_at_iteration,767
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,33,mixed,defect_at_iteration,766
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,34,mixed,defect_at_iteration,765
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,35,mixed,defect_at_iteration,764
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,36,mixed,defect_at_iteration,763
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,37,mixed,defect_at_iteration,762
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,38,mixed,defect_at_iteration,761
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,39,mixed,defect_at_iteration,760
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,40,mixed,defect_at_iteration,759
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,41,mixed,defect_at_iteration,758
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,42,mixed,defect_at_iteration,757
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,43,mixed,defect_at_iteration,756
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,44,mixed,defect_at_iteration,755
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,45,mixed,defect_at_iteration,754
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,46,mixed,defect_at_iteration,753
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,47,mixed,defect_at_iteration,752
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,48,mixed,defect_at_iteration,751
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,49,mixed,defect_at_iteration,750
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,50,mixed,defect_at_iteration,749
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,51,mixed,defect_at_iteration,748
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,52,mixed,defect_at_iteration,747
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,53,mixed,defect_at_iteration,746
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,54,mixed,defect_at_iteration,745
W3,800,1.25,17,HungarianMatcher+BellmanFordStrategy,55,mixed,defect_at_iteration,744
